customer_id,month_index,tenure_months,monthly_charges,support_calls,avg_session_minutes,data_usage_gb,churned,plan_basic,plan_premium,plan_standard
10227,1,8,53.54,0,34.21,6.37,0,0,0,1
10571,3,53,96.0,2,27.99,6.78,0,0,1,0
10290,4,53,16.74,4,31.75,5.25,0,1,0,0
10184,0,39,89.39,1,18.01,4.59,0,0,1,0
10382,0,25,57.66,2,38.73,4.22,1,0,0,1
10618,1,44,28.72,0,37.71,8.16,0,1,0,0
10466,1,28,18.41,3,42.1,6.91,1,1,0,0
10587,2,29,34.51,3,41.66,5.93,1,1,0,0
10236,0,38,20.95,1,46.65,8.32,0,1,0,0
10231,5,44,33.7,0,61.75,12.0,0,1,0,0
10335,3,22,29.25,1,32.03,6.58,0,1,0,0
10635,1,52,66.91,1,42.38,8.46,0,0,0,1
10266,2,39,21.82,0,22.74,8.04,0,1,0,0
10656,1,53,19.43,3,31.03,8.73,1,1,0,0
10059,4,37,87.86,1,31.97,9.36,0,0,1,0
10033,7,44,93.67,1,53.99,11.15,0,0,1,0
10623,1,35,23.2,5,23.23,4.33,0,1,0,0
10259,5,25,53.71,4,45.51,9.13,0,0,0,1
10545,3,27,55.6,0,25.87,8.51,0,0,0,1
10089,0,10,53.03,0,26.27,0.0,0,0,0,1
10552,0,34,60.18,0,40.14,4.59,0,0,0,1
10408,2,48,10.55,2,41.31,9.17,0,1,0,0
10370,0,56,21.07,5,38.82,7.73,0,1,0,0
10156,2,36,48.14,5,48.05,9.13,0,0,0,1
10697,3,10,73.67,0,29.0,4.42,0,0,0,1
10685,1,59,102.5,0,35.67,7.21,0,0,1,0
10514,1,56,24.24,3,31.33,6.69,1,1,0,0
10101,1,21,92.98,3,20.18,6.01,1,0,1,0
10209,3,59,98.71,2,27.09,8.38,0,0,1,0
10150,0,3,93.56,1,19.6,2.76,0,0,1,0
10411,2,37,53.58,0,30.26,2.89,0,0,0,1
10699,5,60,49.32,1,29.95,5.43,0,0,0,1
10206,5,51,97.69,2,42.05,4.99,1,0,1,0
10666,3,13,97.23,0,26.24,5.36,1,0,1,0
10641,3,27,55.76,2,17.67,1.5,1,0,0,1
10037,5,20,57.92,0,43.59,4.22,0,0,0,1
10459,3,24,52.62,1,52.43,7.92,0,0,0,1
10465,1,20,18.68,2,51.4,12.55,0,1,0,0
10012,0,11,66.93,1,20.54,1.16,0,0,0,1
10160,3,33,94.35,2,38.85,8.41,1,0,1,0
10070,2,50,24.98,0,47.9,12.9,0,1,0,0
10678,3,13,90.21,1,21.64,2.57,0,0,1,0
10259,4,24,53.71,0,39.11,9.84,0,0,0,1
10206,2,48,97.69,4,38.88,9.58,0,0,1,0
10133,6,16,47.45,3,40.98,8.27,0,0,0,1
10567,1,25,63.73,2,32.17,9.57,1,0,0,1
10475,1,27,54.83,0,47.51,11.88,0,0,0,1
10189,5,43,29.52,3,38.29,11.19,1,1,0,0
10429,0,9,19.41,1,52.7,8.54,0,1,0,0
10064,2,7,31.3,1,35.59,9.48,0,1,0,0
10537,4,54,60.44,1,38.09,7.16,1,0,0,1
10162,4,15,31.55,3,19.56,4.08,1,1,0,0
10273,4,37,95.44,2,26.1,7.73,0,0,1,0
10585,1,47,30.67,1,22.63,9.07,1,1,0,0
10070,0,48,24.98,2,52.89,12.69,0,1,0,0
10486,1,4,53.78,1,48.23,8.37,0,0,0,1
10552,4,38,60.18,0,40.34,8.67,0,0,0,1
10413,3,30,24.03,0,23.98,5.56,0,1,0,0
10477,3,34,25.92,0,39.38,6.34,0,1,0,0
10652,3,34,102.34,4,21.45,3.91,1,0,1,0
10440,4,19,49.18,1,33.57,6.75,0,0,0,1
10166,1,28,90.58,0,39.35,8.67,0,0,1,0
10663,3,9,16.85,3,37.93,12.04,0,1,0,0
10585,2,48,30.67,1,31.84,6.0,0,1,0,0
10401,2,43,94.34,1,46.07,10.51,1,0,1,0
10392,4,16,33.6,1,7.32,2.63,0,1,0,0
10239,5,40,46.96,0,33.9,4.64,0,0,0,1
10444,0,19,25.49,5,26.63,7.32,1,1,0,0
10287,0,23,64.61,1,35.06,8.7,0,0,0,1
10018,1,44,16.44,5,17.12,2.82,1,1,0,0
10322,3,6,64.61,1,32.85,8.45,1,0,0,1
10600,0,29,93.62,2,48.62,9.92,0,0,1,0
10681,5,35,29.37,2,42.9,13.5,1,1,0,0
10488,0,23,24.83,1,42.23,5.93,0,1,0,0
10120,3,16,63.81,1,38.0,4.94,0,0,0,1
10321,2,49,58.67,0,61.97,14.54,0,0,0,1
10025,0,13,53.8,4,22.26,6.79,1,0,0,1
10476,0,40,64.05,1,14.19,6.2,0,0,0,1
10387,1,48,24.36,0,43.86,7.02,0,1,0,0
10297,1,54,33.67,3,33.41,5.49,0,1,0,0
10362,1,14,29.03,2,33.83,10.07,1,1,0,0
10625,5,26,105.13,0,16.12,1.91,1,0,1,0
10149,2,31,15.92,3,32.57,4.21,1,1,0,0
10627,0,29,14.47,1,49.6,10.24,0,1,0,0
10657,7,22,55.93,1,29.4,5.38,0,0,0,1
10252,1,6,20.28,0,38.26,5.44,0,1,0,0
10230,0,22,96.77,2,28.32,4.44,1,0,1,0
10069,3,12,60.08,1,52.63,10.53,1,0,0,1
10325,1,55,20.9,5,41.02,8.25,1,1,0,0
10464,0,40,31.59,0,35.61,4.34,0,1,0,0
10511,6,51,31.91,3,46.39,10.14,0,1,0,0
10386,1,18,21.94,4,42.62,6.93,1,1,0,0
10517,2,40,50.46,2,24.84,9.76,0,0,0,1
10009,0,29,18.73,0,27.72,7.07,1,1,0,0
10331,0,6,63.39,2,5.65,3.08,0,0,0,1
10184,2,41,89.39,1,15.59,4.36,0,0,1,0
10163,2,37,30.92,0,35.27,8.38,0,1,0,0
10137,1,4,86.41,4,20.48,6.16,1,0,1,0
10042,0,31,50.42,2,12.72,2.13,0,0,0,1
10071,2,51,30.55,0,44.24,8.66,0,1,0,0
10256,2,57,94.78,5,35.78,8.27,1,0,1,0
10537,4,54,60.44,1,38.09,7.16,1,0,0,1
10365,7,8,53.16,1,28.85,6.31,1,0,0,1
10081,0,54,22.91,0,53.33,10.38,1,1,0,0
10056,0,11,93.08,1,23.19,5.0,0,0,1,0
10691,4,56,63.33,0,18.6,1.2,0,0,0,1
10246,1,10,24.29,1,42.87,8.39,1,1,0,0
10561,5,60,13.23,3,55.81,10.39,0,1,0,0
10660,7,12,23.12,2,25.87,5.28,0,1,0,0
10643,4,14,23.95,0,36.34,4.61,0,1,0,0
10249,2,32,98.83,4,59.08,14.09,0,0,1,0
10289,3,51,23.54,0,43.26,9.17,0,1,0,0
10207,5,17,26.49,1,17.42,0.0,0,1,0,0
10489,0,44,23.83,2,43.15,8.4,0,1,0,0
10032,1,11,62.02,1,35.73,6.43,0,0,0,1
10689,0,53,48.2,0,53.9,11.46,0,0,0,1
10340,4,58,66.26,0,50.13,13.79,1,0,0,1
10490,4,24,25.85,1,34.43,5.52,0,1,0,0
10608,7,39,55.92,0,22.41,4.17,1,0,0,1
10152,3,10,50.77,8,31.56,6.88,1,0,0,1
10413,0,27,24.03,2,16.62,6.43,0,1,0,0
10415,2,50,32.76,1,22.57,2.72,0,1,0,0
10176,1,56,61.48,3,26.15,10.59,0,0,0,1
10002,3,5,30.26,0,37.63,6.24,0,1,0,0
10369,4,20,17.73,2,44.8,5.89,0,1,0,0
10368,2,8,93.2,0,17.75,0.48,1,0,1,0
10565,0,55,28.33,2,49.19,8.88,0,1,0,0
10069,0,9,60.08,1,42.34,8.19,0,0,0,1
10254,1,18,32.31,1,43.83,12.53,0,1,0,0
10587,0,27,34.51,4,37.69,11.21,0,1,0,0
10541,4,22,40.47,1,58.16,12.52,0,0,0,1
10623,1,35,23.2,5,23.23,4.33,0,1,0,0
10635,0,51,66.91,0,44.01,6.49,0,0,0,1
10365,3,4,53.16,1,29.08,5.86,1,0,0,1
10438,3,29,29.83,2,56.5,13.71,1,1,0,0
10077,3,6,47.96,4,14.87,5.96,1,0,0,1
10653,0,54,47.19,0,28.42,4.69,0,0,0,1
10648,0,57,24.38,0,13.17,2.4,0,1,0,0
10151,2,54,55.28,2,7.5,1.32,1,0,0,1
10336,4,32,50.39,2,47.99,10.99,0,0,0,1
10033,3,40,93.67,2,53.75,11.63,0,0,1,0
10011,1,39,19.58,0,32.01,3.17,0,1,0,0
10100,1,34,99.44,2,40.47,8.05,0,0,1,0
10328,3,52,52.86,2,36.03,9.6,0,0,0,1
10352,0,21,15.0,7,26.39,2.2,1,1,0,0
10043,5,62,48.52,3,32.89,4.88,0,0,0,1
10295,1,13,64.26,6,48.52,7.34,1,0,0,1
10560,3,45,91.83,1,27.18,6.26,0,0,1,0
10569,0,25,55.85,2,15.95,4.33,0,0,0,1
10101,4,24,92.98,0,32.44,7.11,0,0,1,0
10526,1,40,31.93,0,34.79,7.47,0,1,0,0
10501,3,22,29.07,2,39.81,6.88,1,1,0,0
10454,2,9,61.94,0,39.52,6.04,1,0,0,1
10265,3,19,26.84,1,31.55,6.63,1,1,0,0
10303,0,53,56.02,1,42.56,7.76,1,0,0,1
10345,4,39,57.38,3,25.58,4.87,1,0,0,1
10103,1,25,51.48,4,46.69,6.92,0,0,0,1
10068,2,58,98.99,1,35.63,7.19,0,0,1,0
10102,5,13,13.11,1,40.45,10.61,1,1,0,0
10557,3,12,29.37,4,31.0,4.45,1,1,0,0
10490,1,21,25.85,1,29.44,3.46,0,1,0,0
10380,2,35,27.7,0,34.49,10.59,0,1,0,0
10552,2,36,60.18,0,37.54,6.05,0,0,0,1
10015,1,43,38.05,2,15.9,7.02,0,1,0,0
10167,1,50,60.22,0,42.93,9.84,0,0,0,1
10523,6,44,59.6,0,37.28,7.66,0,0,0,1
10313,4,58,94.89,1,36.4,10.87,0,0,1,0
10651,3,48,61.48,1,33.06,3.97,0,0,0,1
10540,0,58,18.18,3,25.83,4.87,1,1,0,0
10066,5,34,56.13,1,33.99,11.63,0,0,0,1
10688,0,11,27.68,3,35.66,3.9,1,1,0,0
10666,5,15,97.23,2,19.85,1.59,0,0,1,0
10618,3,46,28.72,0,43.42,9.03,0,1,0,0
10542,1,28,88.41,0,47.32,11.41,0,0,1,0
10379,5,25,24.57,0,23.94,2.21,0,1,0,0
10453,1,4,17.28,0,33.92,6.89,0,1,0,0
10487,2,59,94.28,0,53.45,6.59,0,0,1,0
10495,6,46,20.58,0,8.19,1.24,0,1,0,0
10210,6,25,20.02,1,34.48,4.88,0,1,0,0
10103,3,27,51.48,1,36.3,14.65,0,0,0,1
10555,1,44,49.03,2,68.63,16.72,0,0,0,1
10129,2,26,27.91,2,31.84,6.28,0,1,0,0
10214,0,8,28.17,0,41.79,3.28,0,1,0,0
10523,4,42,59.6,0,33.52,7.8,0,0,0,1
10665,0,53,28.86,3,37.12,4.71,0,1,0,0
10120,0,13,63.81,2,44.3,8.03,0,0,0,1
10249,5,35,98.83,2,62.37,16.29,0,0,1,0
10240,7,36,55.23,1,35.9,5.44,0,0,0,1
10269,5,39,56.18,2,20.84,5.53,0,0,0,1
10079,3,58,27.6,3,49.25,9.7,0,1,0,0
10488,4,27,24.83,2,36.18,7.39,1,1,0,0
10287,3,26,64.61,1,46.7,6.92,0,0,0,1
10579,4,21,88.95,1,31.82,6.5,1,0,1,0
10222,5,20,61.55,0,46.77,11.56,0,0,0,1
10200,0,44,54.79,1,35.04,5.66,1,0,0,1
10512,5,59,27.37,2,19.53,4.87,0,1,0,0
10508,0,22,31.39,4,16.37,4.84,1,1,0,0
10506,1,49,58.5,2,33.76,6.82,0,0,0,1
10654,6,27,19.89,2,43.79,5.68,0,1,0,0
10279,0,22,57.28,3,7.13,0.0,1,0,0,1
10430,3,33,56.09,0,36.3,3.68,0,0,0,1
10646,0,12,21.16,1,43.55,7.23,1,1,0,0
10423,0,18,28.3,0,43.96,5.69,0,1,0,0
10177,7,23,91.9,3,35.46,3.43,0,0,1,0
10611,7,17,25.99,2,26.93,5.12,1,1,0,0
10210,6,25,20.02,1,34.48,4.88,0,1,0,0
10069,4,13,60.08,0,45.34,11.58,0,0,0,1
10236,4,42,20.95,0,48.11,8.99,1,1,0,0
10553,2,22,30.02,1,22.64,5.62,0,1,0,0
10105,1,29,26.68,0,46.41,7.69,0,1,0,0
10655,4,10,59.18,1,26.12,6.05,0,0,0,1
10286,3,61,83.46,1,51.34,12.88,0,0,1,0
10692,3,36,95.63,0,38.65,10.3,0,0,1,0
10269,2,36,56.18,0,21.08,2.86,0,0,0,1
10084,5,46,28.36,1,29.79,6.52,0,1,0,0
10473,1,60,53.62,3,42.41,9.82,0,0,0,1
10482,6,49,18.38,3,38.84,6.03,1,1,0,0
10338,1,9,51.21,1,40.26,6.33,0,0,0,1
10046,7,20,56.97,0,10.56,4.88,0,0,0,1
10592,1,46,24.48,0,38.81,11.02,0,1,0,0
10144,1,56,29.62,0,27.85,3.66,0,1,0,0
10376,0,57,93.79,0,47.13,13.34,0,0,1,0
10529,1,22,97.78,2,25.27,6.07,0,0,1,0
10368,0,6,93.2,1,20.15,5.08,1,0,1,0
10171,2,55,40.03,3,32.42,7.66,0,1,0,0
10618,0,43,28.72,0,37.79,8.37,0,1,0,0
10021,2,32,33.71,1,12.06,2.21,0,0,0,1
10330,2,23,36.74,0,37.05,5.46,1,1,0,0
10290,0,49,16.74,5,33.87,5.83,1,1,0,0
10177,4,20,91.9,2,34.41,10.17,0,0,1,0
10548,1,25,28.52,2,37.67,7.28,1,1,0,0
10419,5,6,97.95,1,33.88,6.6,0,0,1,0
10228,2,23,50.46,2,45.9,8.5,0,0,0,1
10628,4,49,54.82,0,21.42,4.82,0,0,0,1
10137,0,3,86.41,2,22.09,6.9,1,0,1,0
10127,0,32,65.09,2,49.8,9.43,1,0,0,1
10428,0,34,87.25,4,37.16,2.67,1,0,1,0
10009,3,32,18.73,1,26.42,4.94,0,1,0,0
10609,3,35,57.51,1,44.78,7.3,1,0,0,1
10260,3,9,97.75,2,32.17,8.68,1,0,1,0
10081,3,57,22.91,1,39.07,11.86,0,1,0,0
10386,1,18,21.94,4,42.62,6.93,1,1,0,0
10194,3,12,24.09,3,15.22,3.54,0,1,0,0
10592,0,45,24.48,0,34.69,9.47,0,1,0,0
10029,1,23,59.66,4,30.74,8.34,1,0,0,1
10477,6,37,25.92,1,33.84,8.33,0,1,0,0
10532,4,28,58.49,2,36.28,7.29,0,0,0,1
10629,4,9,93.94,6,9.75,2.62,1,0,1,0
10187,7,55,94.93,6,55.37,11.28,0,0,1,0
10010,3,31,24.97,0,8.08,1.89,0,1,0,0
10378,4,55,98.72,2,39.64,9.73,1,0,1,0
10146,2,28,24.15,3,53.04,9.6,0,1,0,0
10005,3,9,57.24,0,29.93,4.74,1,0,0,1
10080,3,50,55.43,3,45.3,6.6,0,0,0,1
10646,2,14,21.16,2,42.71,8.27,1,1,0,0
10087,3,40,58.53,2,31.04,3.33,1,0,0,1
10299,0,38,22.87,2,43.76,10.83,0,1,0,0
10620,1,9,59.88,1,55.64,8.53,0,0,0,1
10194,6,15,24.09,1,8.38,3.1,0,1,0,0
10067,2,19,47.21,5,34.77,10.92,1,0,0,1
10205,1,9,62.79,2,30.38,7.04,1,0,0,1
10626,4,51,25.72,1,29.2,3.99,0,1,0,0
10046,4,17,56.97,0,18.67,6.24,0,0,0,1
10684,1,51,48.66,3,37.83,7.9,0,0,0,1
10699,3,58,49.32,1,23.65,4.21,0,0,0,1
10099,1,4,30.67,2,17.93,3.55,0,1,0,0
10218,3,11,27.01,0,36.02,4.79,0,1,0,0
10513,2,58,26.9,3,27.23,7.11,0,1,0,0
10595,4,29,20.98,5,40.47,5.06,1,1,0,0
10048,3,14,90.72,1,34.25,8.21,0,0,1,0
10601,4,26,30.98,4,21.27,5.6,1,1,0,0
10288,1,17,50.54,1,43.29,8.14,0,0,0,1
10302,1,38,14.93,0,55.29,12.43,0,1,0,0
10358,3,36,23.8,3,40.72,6.81,1,1,0,0
10622,0,59,56.14,1,26.91,4.04,0,0,0,1
10276,1,4,18.03,4,24.42,6.77,0,1,0,0
10172,2,6,25.51,0,31.33,6.33,1,1,0,0
10136,2,6,25.78,1,20.1,5.47,0,1,0,0
10123,4,45,34.97,0,27.63,8.73,1,1,0,0
10466,0,27,18.41,3,38.57,8.78,0,1,0,0
10063,3,37,33.21,0,57.88,7.57,0,1,0,0
10481,4,52,99.86,1,45.08,11.23,1,0,1,0
10529,2,23,97.78,3,32.19,8.89,0,0,1,0
10209,5,61,98.71,4,19.58,7.07,0,0,1,0
10165,2,25,48.55,2,47.44,11.41,0,0,0,1
10697,1,8,73.67,1,30.07,4.33,0,0,0,1
10558,0,51,66.81,3,36.72,8.85,0,0,0,1
10091,4,31,52.48,0,49.22,4.7,1,0,0,1
10108,0,35,15.75,0,29.39,4.93,0,1,0,0
10358,5,38,23.8,1,39.26,12.2,0,1,0,0
10239,0,35,46.96,2,33.1,10.49,0,0,0,1
10679,3,17,56.63,1,62.85,11.71,0,0,0,1
10458,6,52,19.14,3,62.29,8.17,0,1,0,0
10215,5,17,34.14,1,12.49,0.03,0,1,0,0
10605,2,12,93.32,1,48.14,10.39,0,0,1,0
10490,2,22,25.85,1,33.55,4.67,0,1,0,0
10206,3,49,97.69,0,44.9,8.93,0,0,1,0
10038,1,22,59.73,0,30.32,6.95,0,0,0,1
10481,2,50,99.86,0,37.09,6.96,0,0,1,0
10195,2,21,49.72,2,35.37,10.63,1,0,0,1
10608,4,36,55.92,2,20.18,1.6,0,0,0,1
10013,5,52,55.29,3,21.72,1.31,0,0,0,1
10139,1,59,25.94,1,4.42,1.37,0,1,0,0
10537,2,52,60.44,0,36.29,7.49,0,0,0,1
10237,5,21,22.41,2,17.7,3.0,0,1,0,0
10384,4,15,23.22,2,17.13,11.13,0,1,0,0
10190,4,22,14.6,0,42.55,10.14,1,1,0,0
10186,0,14,57.78,3,28.36,10.75,1,0,0,1
10045,2,15,90.27,1,38.26,8.97,0,0,1,0
10290,1,50,16.74,2,30.24,7.05,1,1,0,0
10689,1,54,48.2,2,57.62,14.85,0,0,0,1
10395,3,33,25.16,0,32.61,7.65,0,1,0,0
10272,4,62,27.89,0,18.26,4.21,0,1,0,0
10349,3,21,37.17,4,20.64,2.73,1,1,0,0
10034,1,47,57.18,0,17.44,0.08,0,0,0,1
10262,0,31,19.86,0,45.49,8.15,0,1,0,0
10367,0,6,98.69,0,12.56,2.34,0,0,1,0
10500,0,33,96.42,3,26.71,5.23,0,0,1,0
10525,2,34,48.73,0,18.21,2.81,0,0,0,1
10626,0,47,25.72,3,27.26,5.25,0,1,0,0
10374,2,41,90.83,0,23.67,6.79,0,0,1,0
10681,5,35,29.37,2,42.9,13.5,1,1,0,0
10294,4,63,45.17,3,45.76,5.61,0,0,0,1
10572,2,38,47.51,4,18.27,5.01,0,0,0,1
10198,0,10,24.64,2,30.88,9.37,0,1,0,0
10178,1,28,57.74,1,42.21,8.87,0,0,0,1
10091,2,29,52.48,1,39.42,12.83,0,0,0,1
10431,2,11,16.94,3,6.86,1.94,1,1,0,0
10324,2,44,33.79,0,31.52,10.85,0,1,0,0
10447,3,23,51.87,5,43.41,7.54,0,0,0,1
10300,1,31,101.77,0,44.07,12.83,0,0,1,0
10582,0,58,27.23,5,37.54,4.78,0,1,0,0
10005,0,6,57.24,0,34.39,3.45,0,0,0,1
10399,5,10,21.51,2,52.03,8.81,0,1,0,0
10205,2,10,62.79,3,20.92,3.88,1,0,0,1
10439,3,8,48.51,1,47.28,11.43,1,0,0,1
10083,3,47,62.15,1,22.29,2.02,1,0,0,1
10081,1,55,22.91,0,48.32,6.41,0,1,0,0
10400,4,23,96.28,0,26.01,6.66,0,0,1,0
10086,4,20,34.55,0,39.15,8.6,0,1,0,0
10463,2,31,64.16,0,22.63,2.93,0,0,0,1
10603,5,14,22.43,2,40.38,6.55,1,1,0,0
10628,4,49,54.82,0,21.42,4.82,0,0,0,1
10674,7,27,94.66,2,48.94,7.72,0,0,1,0
10563,0,56,59.16,2,25.26,8.09,0,0,0,1
10399,2,7,21.51,1,51.16,10.78,0,1,0,0
10305,3,50,13.67,0,37.97,4.7,0,1,0,0
10425,0,12,102.56,0,27.31,8.8,0,0,1,0
10328,3,52,52.86,2,36.03,9.6,0,0,0,1
10516,0,34,22.49,0,48.96,11.08,0,1,0,0
10593,4,63,20.34,1,27.83,3.96,0,1,0,0
10354,3,21,40.21,3,76.29,15.02,0,1,0,0
10602,1,46,17.86,3,43.17,9.36,0,1,0,0
10479,1,21,57.44,3,33.77,6.35,0,0,0,1
10044,1,30,25.22,0,30.22,6.56,0,1,0,0
10309,2,32,51.74,1,46.28,12.35,0,0,0,1
10075,5,61,17.91,1,22.33,2.6,0,1,0,0
10370,4,60,21.07,1,23.12,7.13,0,1,0,0
10362,0,13,29.03,0,39.19,7.42,0,1,0,0
10656,0,52,19.43,1,41.89,3.86,0,1,0,0
10395,3,33,25.16,0,32.61,7.65,0,1,0,0
10077,1,4,47.96,2,21.11,2.89,1,0,0,1
10037,1,16,57.92,1,40.22,13.1,0,0,0,1
10496,3,53,13.91,1,33.86,8.35,0,1,0,0
10626,4,51,25.72,1,29.2,3.99,0,1,0,0
10657,1,16,55.93,1,19.21,2.15,1,0,0,1
10084,1,42,28.36,0,25.43,7.88,0,1,0,0
10222,3,18,61.55,3,52.53,11.82,0,0,0,1
10596,3,22,19.95,1,36.53,11.83,0,1,0,0
10301,2,47,29.97,1,23.9,6.02,1,1,0,0
10064,7,12,31.3,0,35.33,7.35,1,1,0,0
10430,0,30,56.09,2,37.55,5.27,0,0,0,1
10087,4,41,58.53,0,25.72,5.46,1,0,0,1
10059,3,36,87.86,2,33.29,6.13,0,0,1,0
10680,4,54,90.48,2,14.22,4.29,0,0,1,0
10520,4,24,21.37,6,46.71,10.67,1,1,0,0
10235,2,4,88.62,1,28.68,3.83,0,0,1,0
10243,4,47,97.59,1,26.54,7.29,0,0,1,0
10303,6,59,56.02,2,33.22,5.78,0,0,0,1
10385,0,38,60.92,1,45.85,7.75,0,0,0,1
10434,1,4,62.52,0,31.47,3.34,1,0,0,1
10325,0,54,20.9,2,37.71,9.54,0,1,0,0
10048,5,16,90.72,1,33.09,7.6,0,0,1,0
10538,6,23,90.25,1,23.29,2.62,0,0,1,0
10518,0,31,96.56,1,38.42,11.25,0,0,1,0
10333,1,59,59.05,1,38.24,4.1,0,0,0,1
10113,2,7,26.94,1,14.36,5.41,0,1,0,0
10305,5,52,13.67,0,27.57,4.1,0,1,0,0
10254,2,19,32.31,0,44.68,7.16,0,1,0,0
10458,1,47,19.14,1,59.37,11.81,1,1,0,0
10596,5,24,19.95,3,37.81,4.58,0,1,0,0
10070,1,49,24.98,1,53.46,10.74,0,1,0,0
10372,2,34,50.31,0,32.48,8.14,0,0,0,1
10306,1,27,29.25,3,26.49,5.55,1,1,0,0
10566,0,51,24.34,1,28.26,6.27,1,1,0,0
10424,3,4,26.53,0,23.15,4.13,0,1,0,0
10694,0,16,49.86,0,59.26,13.76,0,0,0,1
10652,2,33,102.34,1,15.34,3.14,0,0,1,0
10388,0,25,100.65,1,63.65,12.35,0,0,1,0
10673,3,60,14.54,1,35.1,8.17,0,1,0,0
10290,5,54,16.74,4,34.33,6.63,1,1,0,0
10043,2,59,48.52,1,28.91,3.88,0,0,0,1
10686,1,3,96.6,0,37.23,9.0,0,0,1,0
10247,2,5,104.3,3,1.0,0.0,1,0,1,0
10502,0,58,48.3,0,53.51,14.48,0,0,0,1
10571,1,51,96.0,3,32.5,1.4,0,0,1,0
10426,3,52,27.1,2,12.74,1.41,1,1,0,0
10553,0,20,30.02,3,24.3,5.41,0,1,0,0
10221,1,44,59.01,2,24.3,5.03,0,0,0,1
10323,0,37,58.72,1,30.61,8.39,0,0,0,1
10272,2,60,27.89,2,15.63,1.84,0,1,0,0
10574,5,17,18.14,3,42.7,4.69,1,1,0,0
10199,1,50,38.11,1,42.31,7.14,0,1,0,0
10672,3,53,55.33,2,35.19,4.35,1,0,0,1
10332,3,48,99.06,2,40.28,1.92,0,0,1,0
10220,0,18,57.89,3,33.49,4.61,0,0,0,1
10383,1,26,79.33,1,41.73,8.48,0,0,1,0
10313,3,57,94.89,0,39.14,6.61,0,0,1,0
10101,2,22,92.98,3,28.08,5.77,1,0,1,0
10685,6,64,102.5,0,40.26,7.18,0,0,1,0
10071,0,49,30.55,2,37.18,5.38,0,1,0,0
10020,1,29,103.6,0,29.05,4.41,1,0,1,0
10296,1,58,17.33,2,35.57,6.21,0,1,0,0
10644,0,41,27.59,2,27.37,5.07,0,1,0,0
10095,3,58,65.91,0,53.02,12.86,0,0,0,1
10293,2,25,23.15,1,48.66,10.31,0,1,0,0
10364,3,45,20.89,1,38.66,7.49,0,1,0,0
10295,0,12,64.26,4,51.06,6.86,0,0,0,1
10372,4,36,50.31,0,41.59,5.32,1,0,0,1
10575,4,38,19.22,0,18.01,2.6,0,1,0,0
10381,2,5,26.07,2,26.66,4.92,0,1,0,0
10584,0,35,22.43,0,31.03,8.66,0,1,0,0
10612,3,62,99.48,1,24.59,5.38,0,0,1,0
10536,2,6,58.52,2,23.0,3.57,1,0,0,1
10624,3,58,58.84,0,39.21,6.56,0,0,0,1
10311,2,49,16.51,0,31.87,6.75,0,1,0,0
10292,0,12,41.18,0,53.35,12.86,0,0,0,1
10329,1,7,91.38,4,28.59,5.78,1,0,1,0
10099,4,7,30.67,1,25.73,2.3,1,1,0,0
10014,2,17,26.72,3,46.52,8.96,0,1,0,0
10070,0,48,24.98,2,52.89,12.69,0,1,0,0
10425,3,15,102.56,0,22.75,3.93,0,0,1,0
10364,4,46,20.89,2,43.68,8.49,0,1,0,0
10537,5,55,60.44,2,35.17,3.61,1,0,0,1
10531,1,33,93.54,0,21.7,3.6,0,0,1,0
10058,5,31,18.72,3,38.35,11.21,1,1,0,0
10571,5,55,96.0,1,32.93,3.12,0,0,1,0
10237,0,16,22.41,0,20.07,6.09,0,1,0,0
10628,1,46,54.82,1,23.07,1.0,0,0,0,1
10456,2,57,18.5,2,35.55,5.38,0,1,0,0
10169,2,59,17.78,1,41.95,7.47,0,1,0,0
10500,4,37,96.42,3,17.81,3.85,0,0,1,0
10642,7,60,57.16,2,40.49,5.64,0,0,0,1
10129,6,30,27.91,2,23.32,7.75,0,1,0,0
10440,2,17,49.18,1,37.31,6.2,0,0,0,1
10086,6,22,34.55,0,41.41,3.04,0,1,0,0
10188,2,29,49.51,0,36.99,7.32,0,0,0,1
10068,3,59,98.99,4,23.5,4.25,0,0,1,0
10537,6,56,60.44,0,38.95,7.67,0,0,0,1
10335,2,21,29.25,3,25.11,9.26,0,1,0,0
10209,2,58,98.71,2,32.38,8.97,0,0,1,0
10243,0,43,97.59,0,25.35,2.14,1,0,1,0
10246,0,9,24.29,2,39.69,6.23,0,1,0,0
10630,4,36,19.28,5,9.31,4.71,0,1,0,0
10524,0,25,47.64,2,50.46,9.12,0,0,0,1
10377,1,34,15.79,2,21.25,5.16,0,1,0,0
10579,7,24,88.95,1,45.84,7.93,0,0,1,0
10070,2,50,24.98,0,47.9,12.9,0,1,0,0
10374,3,42,90.83,1,22.8,2.59,0,0,1,0
10503,0,50,56.78,1,20.34,5.89,0,0,0,1
10584,0,35,22.43,0,31.03,8.66,0,1,0,0
10504,3,49,21.92,0,53.42,8.39,0,1,0,0
10015,3,45,38.05,1,20.63,0.48,0,1,0,0
10014,3,18,26.72,0,44.32,4.14,0,1,0,0
10123,2,43,34.97,0,26.89,3.93,0,1,0,0
10061,0,46,94.0,0,45.85,9.13,0,0,1,0
10261,2,35,11.37,2,27.33,8.5,0,1,0,0
10469,0,5,52.12,0,44.78,9.16,0,0,0,1
10206,0,46,97.69,3,45.71,6.14,0,0,1,0
10412,5,41,87.57,0,15.67,2.99,1,0,1,0
